,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Segmentation
4676,1,1,31,0,1,6.0,0,4.0,0
4677,1,1,20,1,1,0.0,0,3.0,0
4679,1,0,88,0,6,0.0,0,1.0,0
4680,0,1,33,0,1,8.0,0,4.0,0
4681,1,1,55,0,0,1.0,0,1.0,2
4682,0,1,22,1,1,1.0,0,3.0,0
4683,1,1,39,0,4,1.0,0,3.0,3
4684,0,0,62,0,0,0.0,0,3.0,1
4685,1,0,37,1,8,13.0,1,3.0,2
4686,1,1,26,0,8,9.0,0,1.0,0
4687,0,1,27,0,0,9.0,0,2.0,0
4688,0,1,29,0,1,1.0,0,4.0,0
4689,1,1,31,0,2,1.0,0,1.0,3
4690,0,0,40,0,2,9.0,1,5.0,3
4691,0,0,56,0,2,0.0,0,2.0,1
4692,1,0,45,0,0,1.0,2,5.0,1
4693,1,1,40,0,2,5.0,0,1.0,2
4694,0,1,30,0,1,9.0,0,3.0,0
4695,0,1,23,1,1,1.0,0,4.0,0
4696,0,0,46,0,0,0.0,0,2.0,1
4697,1,0,39,0,1,8.0,2,2.0,0
4698,1,0,65,1,6,0.0,2,9.0,2
4699,0,1,40,0,0,0.0,0,1.0,3
4701,1,1,18,1,1,3.0,0,4.0,0
4702,0,0,73,0,5,1.0,2,2.0,3
4704,1,0,50,0,0,1.0,1,3.0,1
4705,0,0,38,0,0,4.0,1,3.0,3
4706,0,1,18,1,1,0.0,0,5.0,0
4708,0,1,19,1,1,0.0,0,4.0,0
4710,1,1,26,1,4,5.0,0,2.0,2
4711,0,0,58,0,0,7.0,0,2.0,3
4712,1,1,28,0,0,1.0,0,2.0,1
4713,1,0,53,0,0,1.0,1,2.0,1
4714,0,1,18,1,3,4.0,0,2.0,2
4715,0,0,49,0,2,7.0,1,4.0,1
4716,0,1,19,1,1,0.0,0,3.0,0
4717,0,1,20,1,3,0.0,0,4.0,0
4718,0,0,55,0,0,2.0,0,2.0,3
4719,1,1,32,0,4,0.0,0,3.0,0
4720,0,1,27,1,1,10.0,0,4.0,1
4721,0,0,72,0,5,1.0,2,5.0,2
4722,1,1,59,0,0,1.0,0,1.0,1
4723,1,0,35,0,0,0.0,0,3.0,2
4724,1,1,32,0,4,9.0,0,1.0,2
4725,1,0,28,0,1,10.0,2,2.0,0
4726,0,0,19,1,2,1.0,0,2.0,2
4727,0,0,52,0,0,2.0,2,1.0,0
4728,0,1,29,1,3,1.0,0,3.0,0
4729,1,0,51,0,8,12.0,1,4.0,3
4730,0,1,27,0,1,1.0,0,5.0,0
4731,1,1,47,0,2,0.0,0,1.0,2
4732,0,0,61,1,2,1.0,0,1.0,2
4733,1,0,75,1,6,0.0,2,2.0,0
4734,0,1,19,1,1,1.0,0,1.0,0
4735,0,0,48,0,0,0.0,1,2.0,1
4736,0,0,59,0,0,3.0,1,2.0,3
4737,0,0,42,1,8,8.0,0,1.0,2
4738,1,1,86,0,6,1.0,0,1.0,2
4739,0,1,33,0,2,9.0,0,4.0,1
4741,0,0,49,1,5,3.0,2,5.0,3
4745,0,1,23,1,3,1.0,0,5.0,0
4746,0,1,35,1,3,1.0,0,3.0,0
4747,0,0,37,0,0,2.0,1,2.0,1
4748,0,0,43,0,2,7.0,0,2.0,2
4749,0,0,50,1,4,1.0,0,2.0,0
4750,1,1,50,1,4,1.0,0,1.0,2
4752,1,1,20,1,1,8.0,0,3.0,0
4753,1,0,31,1,8,9.0,1,2.0,2
4754,1,1,31,0,1,9.0,0,3.0,2
4755,0,0,41,1,5,1.0,1,5.0,3
4756,0,0,84,1,6,1.0,0,1.0,2
4759,1,1,23,1,1,0.0,0,4.0,0
4760,1,0,69,1,6,0.0,0,1.0,0
4761,1,0,68,0,0,4.0,0,2.0,3
4762,1,1,30,1,1,8.0,0,4.0,3
4763,1,1,26,0,3,1.0,0,1.0,0
4766,1,1,36,0,0,1.0,0,1.0,1
4767,0,1,18,1,2,0.0,0,5.0,1
4768,0,1,30,0,1,8.0,0,4.0,0
4769,1,1,46,0,0,9.0,0,1.0,3
4771,0,1,19,1,1,2.0,0,5.0,0
4772,0,1,33,0,2,0.0,0,4.0,1
4773,1,0,65,0,0,13.0,0,1.0,3
4774,0,0,26,0,0,6.0,1,2.0,2
4775,1,1,30,0,8,6.0,0,1.0,0
4776,1,1,33,0,2,1.0,0,4.0,0
4777,1,0,27,0,4,0.0,1,4.0,2
4778,0,0,65,0,0,0.0,1,2.0,1
4779,0,0,77,1,6,1.0,0,2.0,0
4780,1,1,20,1,4,0.0,0,4.0,0
4781,1,1,27,0,8,6.0,0,7.0,3
4783,1,0,51,0,3,1.0,1,4.0,3
4784,0,1,18,1,1,13.0,0,4.0,0
4785,1,0,63,0,0,5.0,0,1.0,1
4786,0,0,36,0,4,1.0,1,3.0,3
4787,0,0,43,0,5,1.0,2,4.0,3
4788,0,0,46,0,5,0.0,2,4.0,1
4789,0,1,51,0,0,0.0,0,3.0,3
4790,0,1,43,0,4,0.0,0,1.0,2
4791,1,0,43,0,0,0.0,1,2.0,1
4792,1,1,37,0,2,1.0,0,1.0,2
4793,1,0,63,1,0,0.0,1,5.0,1
4795,1,0,37,0,2,5.0,1,2.0,3
4796,0,0,53,1,0,8.0,1,3.0,3
4797,1,0,26,0,1,6.0,2,7.0,0
4798,0,0,40,0,0,0.0,1,2.0,1
4799,0,0,41,0,2,0.0,1,4.0,3
4800,0,0,66,0,0,2.0,0,1.0,1
4802,1,0,37,1,4,0.0,1,5.0,3
4803,1,0,42,1,0,1.0,2,4.0,3
4804,1,1,38,0,0,1.0,0,2.0,1
4805,1,1,53,1,6,1.0,0,1.0,0
4806,0,1,33,1,5,5.0,0,2.0,2
4809,0,1,19,1,1,1.0,0,3.0,0
4811,0,0,50,0,3,0.0,1,8.0,1
4812,1,1,26,1,4,0.0,0,2.0,0
4813,0,1,20,1,1,1.0,0,3.0,0
4814,1,0,53,0,5,0.0,2,4.0,1
4815,1,0,41,0,0,0.0,1,2.0,1
4816,0,0,48,0,5,0.0,2,3.0,1
4817,0,0,56,1,5,0.0,2,4.0,3
4818,1,1,66,0,0,0.0,0,1.0,0
4819,0,0,35,1,2,8.0,1,4.0,2
4820,0,0,50,1,2,0.0,0,2.0,2
4821,1,0,51,0,0,3.0,0,2.0,3
4822,1,1,30,1,1,8.0,0,3.0,0
4823,0,1,30,1,5,1.0,0,4.0,0
4824,1,1,50,0,0,9.0,0,1.0,3
4826,0,1,19,1,1,0.0,0,5.0,0
4827,1,1,22,1,3,0.0,0,2.0,0
4828,1,1,35,0,1,9.0,0,1.0,0
4829,1,0,47,0,4,0.0,0,4.0,3
4830,0,1,32,1,3,12.0,0,4.0,0
4831,0,0,33,1,1,11.0,2,2.0,0
4833,1,1,28,1,1,1.0,0,4.0,3
4835,1,0,50,0,1,1.0,2,6.0,1
4837,0,1,53,0,0,1.0,0,1.0,3
4838,1,0,49,0,0,1.0,0,2.0,2
4839,0,0,72,0,6,1.0,0,1.0,0
4840,0,0,60,0,5,0.0,2,3.0,3
4841,0,1,48,0,0,4.0,0,1.0,1
4842,1,1,32,1,1,1.0,0,4.0,0
4843,0,1,48,0,2,1.0,0,2.0,2
4844,1,1,33,0,2,0.0,0,1.0,3
4845,1,0,26,1,4,7.0,0,2.0,2
4846,1,0,38,0,0,1.0,1,4.0,1
4847,1,0,56,0,0,0.0,0,1.0,1
4849,1,0,43,0,4,0.0,2,4.0,2
4850,1,0,51,0,0,0.0,1,2.0,1
4851,1,0,47,0,0,7.0,1,2.0,1
4852,0,1,28,0,0,1.0,0,3.0,0
4853,0,1,20,1,1,1.0,0,2.0,0
4854,1,0,38,1,0,0.0,0,3.0,1
4855,0,0,57,0,5,1.0,2,3.0,1
4856,1,0,28,1,4,1.0,1,2.0,2
4857,0,1,39,0,0,1.0,0,1.0,3
4858,0,0,89,0,7,1.0,2,2.0,1
4859,1,0,81,0,6,0.0,1,2.0,2
4860,0,1,33,0,2,1.0,0,4.0,0
4861,0,0,32,0,0,5.0,1,2.0,2
4863,1,0,41,0,0,1.0,1,3.0,3
4864,0,0,43,0,0,9.0,1,2.0,1
4865,1,0,68,1,3,8.0,1,2.0,1
4866,1,0,58,0,0,7.0,0,2.0,1
4867,0,0,51,0,2,1.0,1,5.0,3
4868,0,0,47,0,0,0.0,0,2.0,1
4869,1,0,55,0,8,13.0,1,3.0,3
4870,1,1,39,0,0,9.0,0,1.0,2
4871,1,1,33,0,1,1.0,0,5.0,3
4872,1,0,62,0,0,9.0,0,1.0,3
4873,0,0,51,1,5,0.0,2,4.0,3
4874,0,1,29,0,2,8.0,0,3.0,0
4875,1,1,48,0,0,4.0,0,1.0,1
4876,0,1,41,1,4,9.0,0,7.0,1
4877,0,1,42,0,1,9.0,0,1.0,0
4878,1,1,20,1,1,0.0,0,3.0,0
4879,1,0,60,0,0,0.0,1,4.0,1
4880,1,0,72,0,6,1.0,2,2.0,3
4881,0,1,25,0,2,9.0,0,1.0,2
4882,1,0,57,0,3,1.0,1,4.0,1
4883,1,0,40,0,4,8.0,1,4.0,0
4884,0,0,35,1,3,9.0,0,2.0,3
4885,1,0,31,0,4,1.0,0,2.0,2
4886,1,0,78,1,6,1.0,0,1.0,2
4887,1,1,41,0,0,9.0,0,1.0,3
4888,0,0,57,0,0,0.0,1,3.0,0
4889,1,0,41,0,7,9.0,0,3.0,3
4890,0,0,49,0,0,1.0,0,2.0,1
4891,0,1,40,1,4,1.0,0,2.0,2
4892,0,0,89,0,6,0.0,0,2.0,3
4893,0,0,61,0,5,0.0,2,2.0,1
4894,1,0,38,1,2,3.0,1,3.0,3
4895,1,0,58,0,3,5.0,1,3.0,0
4896,1,0,46,0,0,0.0,1,2.0,1
4898,0,0,39,0,2,6.0,1,2.0,1
4899,1,0,58,0,4,1.0,1,4.0,3
4900,1,0,38,0,0,8.0,1,2.0,3
4901,0,0,28,1,0,1.0,1,2.0,2
4902,1,0,35,0,0,7.0,2,4.0,3
4903,1,0,70,0,6,1.0,2,2.0,1
4904,0,0,30,1,5,4.0,2,4.0,0
4908,0,0,63,0,2,0.0,1,4.0,3
4910,0,0,27,0,1,4.0,2,3.0,3
4911,1,1,43,0,0,1.0,0,1.0,2
4912,0,0,69,1,5,0.0,2,4.0,3
4914,0,0,72,0,7,0.0,0,1.0,2
4916,0,0,26,0,5,0.0,0,3.0,0
4917,1,1,53,0,0,9.0,0,1.0,3
4918,0,0,49,0,0,1.0,1,4.0,3
4919,1,1,28,1,0,1.0,0,5.0,2
4920,0,0,52,0,5,1.0,2,4.0,1
4922,0,0,38,1,0,8.0,2,5.0,2
4923,1,0,27,1,8,9.0,1,2.0,2
4924,0,1,18,1,1,5.0,0,4.0,0
4925,0,0,59,0,2,1.0,0,3.0,3
4926,0,1,22,1,1,1.0,0,3.0,0
4927,0,1,32,0,3,0.0,0,4.0,0
4928,1,0,35,0,0,0.0,0,2.0,3
4929,0,0,51,0,0,5.0,1,4.0,1
4930,1,1,22,1,1,8.0,0,6.0,0
4933,0,1,32,1,2,1.0,0,3.0,0
4936,1,0,36,0,3,7.0,1,2.0,1
4937,0,1,32,0,1,1.0,0,3.0,3
4938,0,1,18,1,1,0.0,0,4.0,0
4939,1,1,31,0,1,4.0,0,3.0,3
4940,0,0,53,0,0,0.0,2,7.0,0
4941,1,1,42,0,4,8.0,0,3.0,2
4943,0,1,30,0,0,7.0,0,3.0,0
4944,0,1,19,1,1,1.0,0,4.0,0
4946,0,0,46,0,2,1.0,0,2.0,1
4947,0,0,51,0,4,1.0,0,2.0,3
4948,1,1,32,1,4,1.0,0,9.0,0
4950,1,1,46,0,0,5.0,0,1.0,3
4951,1,1,45,0,0,3.0,0,1.0,2
4952,0,0,50,0,5,1.0,1,3.0,3
4953,1,0,36,1,4,1.0,0,3.0,2
4954,1,1,40,0,0,8.0,0,1.0,3
4956,0,0,43,1,0,1.0,2,9.0,3
4957,0,1,19,1,1,8.0,0,5.0,0
4958,0,0,42,1,2,6.0,1,2.0,2
4959,0,1,29,0,1,1.0,0,1.0,0
4960,1,0,37,0,3,9.0,1,2.0,1
4961,1,1,38,1,0,14.0,0,1.0,2
4962,1,0,79,0,6,0.0,0,1.0,2
4963,0,1,25,1,2,2.0,0,7.0,0
4964,1,1,29,1,7,1.0,0,5.0,0
4965,1,1,33,0,8,1.0,0,1.0,2
4967,0,1,26,1,3,1.0,0,4.0,0
4968,1,0,38,0,0,9.0,1,2.0,1
4970,1,1,60,0,0,1.0,0,3.0,1
4971,1,1,33,1,4,0.0,0,7.0,2
4972,1,0,71,0,6,1.0,0,1.0,2
4974,1,0,60,0,0,0.0,1,2.0,3
4975,1,0,31,0,0,0.0,1,2.0,2
4976,1,1,26,0,1,8.0,0,1.0,0
4977,1,0,42,0,4,1.0,0,1.0,3
4978,1,1,35,1,0,13.0,0,1.0,2
4979,1,1,20,1,1,1.0,0,3.0,0
4980,0,1,25,0,1,4.0,0,5.0,0
4981,1,1,23,1,2,0.0,0,2.0,0
4982,0,0,53,0,0,0.0,1,5.0,1
4984,1,1,35,0,3,1.0,0,1.0,3
4985,0,0,60,0,5,5.0,2,3.0,1
4986,0,0,86,0,6,0.0,0,1.0,2
4988,0,1,18,1,7,2.0,0,2.0,0
4989,0,0,38,0,3,0.0,2,4.0,2
4990,0,1,39,0,0,8.0,0,2.0,2
4991,1,1,45,1,7,1.0,0,1.0,0
4992,0,1,28,0,1,0.0,0,4.0,0
4993,0,0,65,0,6,0.0,2,2.0,3
4994,1,1,41,0,0,0.0,0,1.0,1
4995,0,0,48,1,2,1.0,1,3.0,3
4996,1,0,52,0,4,7.0,2,4.0,1
4999,1,1,30,0,1,0.0,0,4.0,1
5000,1,0,77,1,6,1.0,0,1.0,2
5001,1,1,37,1,0,4.0,0,1.0,2
5002,1,1,65,0,6,0.0,0,5.0,2
5003,0,0,61,0,0,0.0,1,2.0,1
5004,1,1,32,1,1,2.0,0,5.0,1
5005,0,0,49,0,0,0.0,0,3.0,1
5006,0,1,19,1,1,1.0,0,4.0,0
5007,0,0,50,0,0,1.0,1,3.0,1
5008,1,1,31,1,1,0.0,0,5.0,0
5009,0,0,45,0,3,6.0,1,2.0,1
5010,0,0,82,0,6,0.0,2,2.0,1
5012,0,0,39,0,2,9.0,2,3.0,0
5013,0,1,20,1,1,1.0,0,5.0,0
5014,1,0,85,0,6,0.0,0,5.0,1
5015,0,0,49,0,2,1.0,0,2.0,2
5016,1,0,76,0,0,1.0,2,2.0,1
5017,0,0,37,0,0,0.0,2,4.0,3
5018,0,0,62,1,0,0.0,1,3.0,1
5019,1,1,23,1,7,2.0,0,6.0,0
5020,0,1,33,0,0,0.0,0,1.0,0
5021,0,0,53,0,0,0.0,0,3.0,2
5023,0,0,28,1,4,6.0,1,2.0,2
5024,1,1,87,1,6,1.0,0,2.0,2
5025,1,0,45,0,0,3.0,1,2.0,2
5026,1,1,21,1,1,1.0,0,4.0,0
5027,1,1,51,0,0,0.0,0,1.0,2
5028,1,0,37,0,3,9.0,1,4.0,1
5030,0,0,49,0,0,1.0,1,4.0,1
5031,1,1,66,1,2,2.0,0,3.0,0
5032,0,0,42,0,2,1.0,0,2.0,0
5033,0,0,45,1,3,1.0,1,3.0,3
5035,0,1,47,0,3,1.0,0,1.0,3
5036,1,0,38,0,4,8.0,0,3.0,2
5038,1,0,51,0,2,7.0,1,2.0,2
5039,0,0,32,1,2,1.0,1,2.0,3
5041,1,0,45,0,0,9.0,0,1.0,1
5042,1,1,32,1,1,0.0,0,4.0,1
5044,0,1,59,0,2,1.0,0,1.0,1
5046,0,0,62,0,0,1.0,1,3.0,2
5047,0,0,67,0,6,0.0,0,2.0,1
5048,1,1,73,0,0,0.0,0,1.0,1
5049,0,0,85,1,6,0.0,0,1.0,0
5050,1,1,40,0,0,0.0,0,1.0,3
5052,0,0,41,0,4,9.0,1,2.0,2
5053,0,0,46,0,3,0.0,0,3.0,0
5055,1,0,38,0,0,7.0,1,3.0,3
5056,1,0,55,0,0,1.0,1,4.0,1
5057,1,1,43,0,0,9.0,0,2.0,3
5058,1,0,48,0,0,1.0,2,4.0,1
5059,1,0,88,0,6,0.0,2,3.0,3
5060,0,0,66,1,2,1.0,2,2.0,2
5061,1,0,73,1,6,1.0,0,2.0,3
5062,0,0,49,0,0,9.0,1,2.0,1
5063,0,0,48,0,0,0.0,0,2.0,1
5064,1,0,39,1,3,0.0,1,4.0,1
5065,0,0,52,0,0,4.0,1,2.0,3
5066,0,1,30,0,0,8.0,0,1.0,2
5067,0,0,61,0,0,3.0,1,2.0,1
5068,0,1,33,0,1,0.0,0,7.0,2
5069,0,0,68,0,0,0.0,0,1.0,1
5070,1,0,48,0,0,1.0,1,2.0,3
5071,0,0,39,0,5,0.0,2,3.0,3
5072,1,0,36,1,2,1.0,1,2.0,2
5073,0,0,76,0,6,1.0,2,2.0,1
5074,0,0,69,1,0,2.0,0,2.0,2
5075,0,0,79,1,2,0.0,0,1.0,3
5076,1,0,39,0,1,9.0,2,3.0,2
5079,0,1,23,1,3,0.0,0,5.0,3
5080,0,0,71,1,6,1.0,0,2.0,0
5081,0,0,48,0,0,0.0,1,3.0,2
5082,1,0,37,1,0,1.0,0,3.0,3
5083,1,0,46,0,0,0.0,0,2.0,1
5085,1,1,25,0,4,0.0,0,7.0,1
5086,0,1,26,0,1,0.0,0,4.0,0
5087,0,1,23,1,1,6.0,0,3.0,0
5089,1,0,84,0,6,2.0,0,1.0,3
5090,0,0,57,1,2,0.0,0,1.0,2
5091,0,0,39,0,2,4.0,1,4.0,2
5092,0,0,71,0,6,1.0,0,2.0,2
5093,0,0,48,0,0,1.0,0,3.0,1
5094,1,0,39,0,0,7.0,1,3.0,3
5095,1,0,60,0,4,1.0,2,4.0,3
5096,1,1,43,0,8,14.0,0,1.0,0
5097,0,0,46,1,2,1.0,2,3.0,3
5099,1,0,62,0,2,1.0,0,1.0,2
5100,0,1,57,0,3,0.0,0,1.0,2
5101,0,1,29,0,1,0.0,0,4.0,0
5103,0,0,60,0,2,7.0,1,4.0,3
5104,1,0,58,0,0,6.0,0,1.0,1
5105,0,0,52,1,2,0.0,1,4.0,3
5106,1,0,30,1,8,9.0,0,3.0,3
5107,0,0,52,0,2,1.0,1,3.0,3
5108,0,0,31,0,0,0.0,1,2.0,2
5110,0,0,62,0,0,2.0,1,4.0,3
5111,0,0,38,0,1,1.0,2,4.0,0
5112,0,0,60,0,0,3.0,2,3.0,3
5113,0,0,47,0,0,1.0,1,6.0,1
5114,0,1,53,0,0,3.0,0,1.0,3
5115,0,0,71,1,6,0.0,0,1.0,3
5116,0,0,45,1,5,10.0,2,3.0,1
5118,0,0,58,0,0,7.0,0,1.0,3
5119,0,0,38,0,0,1.0,1,3.0,1
5122,0,0,49,0,0,1.0,1,4.0,1
5126,0,1,70,1,2,0.0,0,1.0,3
5127,1,0,52,1,4,1.0,2,2.0,2
5128,0,0,75,0,6,1.0,0,1.0,2
5129,0,0,48,1,2,5.0,1,2.0,1
5130,0,0,51,0,0,1.0,0,3.0,1
5131,0,0,62,0,0,1.0,0,1.0,2
5132,1,1,43,0,1,0.0,0,6.0,2
5134,0,0,32,0,3,0.0,0,3.0,0
5135,1,0,43,0,1,9.0,0,2.0,1
5136,0,0,35,1,3,5.0,0,4.0,2
5137,1,0,68,1,6,0.0,0,1.0,0
5139,1,0,36,0,0,0.0,1,3.0,1
5140,0,0,47,0,0,0.0,1,4.0,2
5141,0,0,37,0,0,9.0,2,2.0,1
5142,0,1,20,1,1,1.0,0,4.0,0
5143,1,0,40,0,0,2.0,0,1.0,3
5144,1,0,40,0,8,2.0,1,2.0,1
5145,0,1,26,1,2,1.0,0,2.0,2
5146,1,0,56,0,7,0.0,1,2.0,1
5147,0,0,35,0,0,1.0,2,2.0,2
5148,0,0,56,1,2,1.0,1,3.0,1
5149,0,0,47,0,1,1.0,0,2.0,0
5150,0,0,88,0,6,0.0,2,2.0,2
5151,1,1,31,1,1,1.0,0,5.0,1
5152,0,0,50,0,2,0.0,1,2.0,1
5153,0,0,43,1,2,0.0,1,3.0,2
5155,0,1,18,1,1,1.0,0,3.0,0
5157,0,0,88,0,6,1.0,0,1.0,2
5158,1,0,45,0,0,3.0,0,3.0,1
5159,1,1,28,1,4,0.0,0,1.0,2
5160,0,0,57,0,0,0.0,0,1.0,1
5162,0,0,85,0,5,0.0,2,2.0,1
5163,1,1,35,1,2,0.0,0,1.0,2
5164,1,1,40,1,4,0.0,0,3.0,2
5165,0,0,38,0,0,6.0,0,1.0,0
5166,1,1,18,1,1,6.0,0,3.0,0
5167,0,1,31,0,3,8.0,0,1.0,0
5168,1,0,48,0,0,4.0,1,3.0,1
5170,0,1,31,1,3,0.0,0,2.0,2
5171,0,0,46,1,2,1.0,1,4.0,1
5172,1,1,31,1,4,0.0,0,2.0,0
5173,0,1,31,0,1,3.0,0,4.0,0
5174,1,1,32,0,8,5.0,0,1.0,0
5175,1,1,81,0,6,1.0,0,1.0,3
5176,0,0,66,0,6,1.0,2,2.0,1
5177,1,1,22,1,3,3.0,0,2.0,3
5178,0,0,51,0,2,0.0,0,2.0,2
5180,1,1,33,0,4,0.0,0,6.0,0
5181,1,1,29,0,4,10.0,0,1.0,0
5182,1,0,41,0,0,7.0,2,2.0,1
5183,1,1,18,1,1,1.0,0,4.0,0
5184,1,1,48,0,6,4.0,0,1.0,2
5185,0,0,78,1,5,0.0,2,2.0,3
5187,0,0,46,0,0,0.0,1,2.0,3
5188,0,0,53,0,2,4.0,0,2.0,2
5190,0,0,47,0,0,2.0,0,1.0,0
5191,1,0,40,1,8,6.0,0,1.0,0
5192,0,1,27,1,0,8.0,0,4.0,0
5195,1,0,31,1,4,1.0,2,4.0,2
5197,0,0,47,0,0,1.0,0,2.0,3
5198,1,1,43,1,4,0.0,0,1.0,2
5199,0,0,81,0,2,1.0,0,1.0,3
5200,0,0,62,0,5,1.0,2,4.0,1
5201,0,0,51,0,0,0.0,1,2.0,1
5203,0,1,42,0,3,9.0,0,1.0,3
5204,1,1,33,1,3,0.0,0,4.0,2
5205,1,0,59,0,0,0.0,1,2.0,1
5206,0,0,36,0,1,8.0,2,2.0,0
5207,0,0,55,0,5,2.0,2,3.0,1
5208,0,0,59,1,2,1.0,0,2.0,0
5209,1,1,39,0,0,1.0,0,3.0,2
5210,1,1,39,0,4,0.0,0,4.0,1
5212,1,1,32,1,8,1.0,0,1.0,2
5213,0,0,35,0,1,5.0,2,4.0,1
5214,0,0,40,0,0,0.0,1,4.0,3
5215,0,0,60,0,2,1.0,0,3.0,2
5216,1,1,37,0,0,9.0,0,4.0,2
5218,1,0,35,0,4,1.0,1,2.0,2
5219,1,1,27,1,4,1.0,0,1.0,2
5220,1,0,28,0,0,8.0,0,4.0,2
5221,0,0,85,1,5,1.0,2,2.0,0
5223,0,0,78,0,6,0.0,0,2.0,1
5224,1,0,51,0,0,6.0,2,2.0,3
5225,1,1,33,1,1,0.0,0,5.0,0
5226,0,0,29,0,1,0.0,0,2.0,0
5227,1,1,29,1,1,0.0,0,3.0,0
5228,0,0,73,0,5,0.0,2,2.0,1
5230,1,1,33,1,2,8.0,0,5.0,0
5231,1,1,23,1,1,0.0,0,3.0,0
5232,0,0,56,0,5,0.0,2,1.0,3
5233,1,0,65,1,4,1.0,1,3.0,2
5234,1,0,41,0,0,11.0,1,2.0,3
5235,0,0,58,0,0,1.0,1,2.0,1
5236,1,0,48,0,0,0.0,1,2.0,1
5237,1,1,36,0,4,9.0,0,5.0,0
5238,0,1,36,0,0,9.0,0,1.0,0
5239,0,1,23,1,3,4.0,0,3.0,1
5240,1,0,68,1,0,6.0,1,3.0,1
5241,1,0,27,0,4,4.0,0,2.0,3
5242,1,0,42,1,7,0.0,1,2.0,2
5243,0,0,29,1,3,0.0,0,2.0,2
5244,1,1,31,0,3,1.0,0,3.0,3
5245,1,1,45,0,8,11.0,0,1.0,3
5247,0,1,42,0,0,8.0,0,1.0,2
5248,1,1,55,0,0,0.0,0,1.0,3
5249,1,1,43,0,4,8.0,0,2.0,2
5250,0,1,30,0,1,1.0,0,1.0,0
5251,0,1,32,1,3,5.0,0,1.0,0
5252,1,1,27,0,0,9.0,0,5.0,3
5253,0,1,33,0,2,1.0,0,1.0,2
5255,0,1,31,1,2,1.0,0,4.0,0
5256,0,0,31,1,5,1.0,2,3.0,2
5257,1,1,36,0,0,9.0,0,2.0,1
5258,0,0,70,0,2,0.0,0,1.0,2
5260,1,0,52,0,4,0.0,0,3.0,3
5261,1,1,28,0,1,9.0,0,3.0,0
5262,0,0,42,0,2,9.0,0,5.0,0
5263,0,0,52,0,0,3.0,1,4.0,1
5264,0,1,29,1,3,0.0,0,3.0,1
5265,1,0,61,0,0,0.0,1,4.0,1
5268,0,0,39,0,5,3.0,2,3.0,3
5269,1,0,74,1,6,0.0,2,2.0,2
5270,1,0,47,0,2,3.0,1,2.0,3
5271,0,1,38,0,0,9.0,0,1.0,2
5272,1,1,40,0,1,1.0,0,1.0,0
5273,0,0,48,0,5,0.0,0,2.0,2
5274,1,0,40,0,0,0.0,0,2.0,3
5276,0,1,63,0,3,1.0,0,1.0,0
5277,0,0,58,1,0,0.0,2,3.0,0
5278,1,0,51,0,4,1.0,2,3.0,1
5279,1,0,38,0,0,6.0,0,2.0,3
5280,1,1,26,1,2,6.0,0,8.0,0
5281,0,0,60,0,0,1.0,1,3.0,1
5282,0,0,51,0,2,3.0,0,3.0,3
5284,1,1,25,0,3,0.0,0,1.0,2
5285,0,1,43,1,0,6.0,0,2.0,3
5286,0,0,73,0,0,1.0,0,2.0,3
5288,0,0,66,0,6,1.0,2,2.0,1
5289,1,0,53,1,4,0.0,1,2.0,3
5290,0,1,21,1,1,1.0,0,4.0,0
5291,1,0,45,0,0,3.0,2,4.0,1
5293,1,1,35,0,3,1.0,0,4.0,3
5294,0,0,40,0,5,0.0,2,4.0,3
5296,0,0,40,0,2,5.0,0,1.0,0
5297,0,0,50,0,0,0.0,0,1.0,3
5298,1,0,43,1,2,7.0,1,5.0,3
5299,1,0,49,0,0,0.0,0,4.0,3
5300,1,0,37,0,0,0.0,0,2.0,1
5301,0,0,40,0,0,8.0,1,2.0,3
5302,0,1,41,0,3,1.0,0,1.0,3
5304,1,1,25,1,3,0.0,0,4.0,0
5305,1,1,32,1,2,0.0,0,2.0,2
5306,1,1,39,0,8,1.0,0,6.0,2
5307,1,0,38,0,1,3.0,1,3.0,0
5308,1,1,25,0,3,0.0,0,4.0,0
5309,1,0,61,1,4,0.0,0,1.0,3
5310,1,1,31,0,8,9.0,0,1.0,0
5311,0,0,72,0,0,2.0,0,1.0,3
5312,1,0,60,0,0,0.0,2,2.0,1
5313,1,1,26,1,8,13.0,0,1.0,0
5314,0,0,51,0,3,0.0,2,5.0,1
5317,0,0,55,0,2,1.0,0,1.0,3
5318,1,0,39,0,0,2.0,2,2.0,1
5319,1,0,42,0,4,2.0,0,1.0,3
5320,1,0,60,0,0,2.0,1,6.0,1
5321,0,1,36,0,0,0.0,0,1.0,2
5322,0,0,25,0,3,0.0,1,2.0,2
5323,0,1,25,1,1,1.0,0,3.0,1
5324,0,1,29,1,3,5.0,0,5.0,3
5325,1,1,27,1,1,0.0,0,5.0,1
5326,0,0,52,0,0,1.0,0,1.0,2
5328,0,0,41,0,0,0.0,2,4.0,2
5329,0,1,31,1,4,8.0,0,2.0,0
5330,0,0,45,0,2,0.0,1,4.0,1
5331,1,1,32,1,1,0.0,0,4.0,1
5332,0,0,55,0,4,1.0,1,3.0,2
5333,0,1,28,0,1,1.0,0,3.0,0
5334,1,0,70,0,0,5.0,2,2.0,1
5335,0,0,82,0,6,1.0,0,1.0,2
5336,1,1,26,1,4,2.0,0,7.0,0
5337,0,1,22,1,4,0.0,0,4.0,0
